"id","programName","programDescription","programType","targetRace","workoutDay","workoutTitle","sessionType","garminSport","exerciseName","exerciseDetails","garminExerciseCategory","garminExerciseName","weightKg","restSeconds","sets","reps","runType","runDistance","runPaceZone","runDescription","runEffortLevel","noIntervals"
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","AM — Easy Aerobic","cardio","RUNNING","Note · Score impact","Your score is the sum of three placings, and the lowest total wins. The best available result in a zone is one point; the worst is the size of the field. Strong results are capped at one point, while weak ones are not, which is why consistency matters.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note · Lower Accumulation","Min 6 h after AM.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","A Back Squat","4 x 6 · 3 RIR","","","","","4","6","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","B Deadlift","4 x 5 · 3 RIR","","","","","4","5","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","C Bulgarian Split Squat","3 x 10 each leg · 3 RIR","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","D Copenhagen Plank","3 x 25 s each side","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note","No sumo. Hands outside the knees, as competition requires. Build the habit now.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note · Fuel and hydration","Pre-AM: 20-30 g carbohydrate, or fasted if you tolerate it.
Between: Inside 60 min: 1.0-1.5 g/kg carbs plus 30-40 g protein.
Post-PM: 40 g protein plus 1.0 g/kg carbs within two hours.
Daily macros: Day: carbs 5-6 g/kg protein 2.0-2.2 g/kg
Hydration: AM: sweat rate x 0.8 · PM: sweat rate x 1.0
Electrolytes: PM session. Dehydration cuts force and spinal stability.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note · Recovery","Highest central load of the week
Complete rest tonight. After high central load, light cardio does not speed neural recovery; sleep, downregulation and food do. Tomorrow is rest for the same reason.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note · Log today","- Back squat top set and RIR
- Deadlift - triple 1 / triple 2, each round
- The gap between the two triples","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","3","PM — Lower Accumulation","strength","STRENGTH_TRAINING","Note · Day at a glance","Session: Easy Aerobic + Lower Accumulation
Type: Aerobic + Lower strength
Shape: Double — the AM and PM sessions need six hours between them
Relative load: High","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","4","Complete Rest","cardio","GENERIC","Note","Optional, ten to fifteen minutes: thoracic rotation, hip flexor lengthening, ankle dorsiflexion. Nothing that raises the heart rate. If it starts to feel like a session, stop.

Feeling good on a rest day is a sign the rest day is doing its job rather than a reason to add a session.

More progress tends to be lost to training through fatigue than to taking a day off.","","","","","","","","","","","",""
"","ATHX 2027 — Women's Pro Division","Twelve-week preparation plan for ATHX 2027 — Women's edition, Pro division loads. Starts Monday 2 November 2026 and runs to competition weekend, ATHX London on 23-24 January 2027. Four phases: Base (weeks 1-4), Development (5-8), Specific (9-11), then Taper and Competition (12). Six training days a week across 72 training days and 12 rest days, 24 of them doubled AM and PM. Trains all three competition zones — Strength, Endurance and MetCon X — and carries the plan's own fuelling, hydration, recovery, teaching and daily log prompts on each day.","hybrid","","4","Complete Rest","cardio","GENERIC","Note · Why this session","Yesterday carried the heaviest central nervous system load of the week, and the weekend holds the most specific sessions. This day is part of the programme rather than a gap in it, and it is what allows Friday and Saturday to be productive.","","","","","","","","","","","",""
